X,Y,F
-1.905511811023622,1.4015748031496065,-0.990467660148563
-1.905511811023622,1.4330708661417324,-0.9915412855116976
-1.905511811023622,1.4645669291338583,-0.9924944446511306
-1.905511811023622,1.4960629921259843,-0.9933405574533317
-1.905511811023622,1.5275590551181102,-0.9940915695026826
-1.905511811023622,1.5590551181102361,-0.9947581096322684
-1.905511811023622,1.590551181102362,-0.9953496315889585
-1.905511811023622,1.622047244094488,-0.9958745412056778
-1.905511811023622,1.653543307086614,-0.9963403103997366
-1.905511811023622,1.6850393700787403,-0.9967535792334064
-1.905511811023622,1.7165354330708662,-0.9971202471859696
-1.905511811023622,1.7480314960629921,-0.9974455546984633
-1.905511811023622,1.779527559055118,-0.9977341559655998
-1.905511811023622,1.811023622047244,-0.9979901838655103
-1.905511811023622,1.84251968503937,-0.9982173078381078
-1.905511811023622,1.8740157480314958,-0.9984187854476843
-1.905511811023622,1.9055118110236222,-0.9985975082952215
-1.905511811023622,1.9370078740157481,-0.9987560428809471
-1.905511811023622,1.968503937007874,-0.9988966669578957
-1.905511811023622,2.0,-0.9990214018625088
-1.874015748031496,-2.0,0.9988900839793837
-1.874015748031496,-1.968503937007874,0.9987511001315823
-1.874015748031496,-1.9370078740157481,0.9985947249410577
-1.874015748031496,-1.905511811023622,0.9984187854476843
-1.874015748031496,-1.874015748031496,0.9982208380569578
